year,quarter,region,economic_activity,facility_size,no_of_faicility,saudi_employees,male_saudies,female_saudies,foreign_employees,male_foreigners,female_foreigners
2023,1,منطقة المدينة المنورة,الأنشطة الرياضية وأنشطة التسلية والترفيه,متناهية الصغر,102,83,33,50,164,143,21
2023,1,منطقة المدينة المنورة,الأنشطة الرياضية وأنشطة التسلية والترفيه,متوسطة,2,85,37,48,124,113,11
2023,1,منطقة تبوك,الأنشطة الرياضية وأنشطة التسلية والترفيه,صغيرة,25,101,33,68,150,130,20
2023,1,منطقة تبوك,الأنشطة الرياضية وأنشطة التسلية والترفيه,متناهية الصغر,76,36,11,25,133,125,8
2023,1,منطقة جازان,الأنشطة الرياضية وأنشطة التسلية والترفيه,صغيرة,12,35,9,26,177,161,16
2023,1,منطقة جازان,الأنشطة الرياضية وأنشطة التسلية والترفيه,متناهية الصغر,69,43,14,29,102,88,14
2023,1,منطقة جازان,الأنشطة الرياضية وأنشطة التسلية والترفيه,متوسطة,3,33,18,15,195,195,0
2023,1,منطقة حائل,الأنشطة الرياضية وأنشطة التسلية والترفيه,صغيرة,23,85,35,50,203,201,2
2023,1,منطقة حائل,الأنشطة الرياضية وأنشطة التسلية والترفيه,متناهية الصغر,60,39,21,18,107,102,5
2023,1,منطقة عسير,الأنشطة الرياضية وأنشطة التسلية والترفيه,صغيرة,65,285,81,204,568,499,69
2023,1,منطقة عسير,الأنشطة الرياضية وأنشطة التسلية والترفيه,متناهية الصغر,145,88,35,53,249,236,13
2023,1,منطقة مكة المكرمة,الأنشطة الرياضية وأنشطة التسلية والترفيه,صغيرة,199,1023,384,639,1514,1293,221
2023,1,منطقة مكة المكرمة,الأنشطة الرياضية وأنشطة التسلية والترفيه,كبيرة,1,140,76,64,166,109,57
2023,1,منطقة مكة المكرمة,الأنشطة الرياضية وأنشطة التسلية والترفيه,متناهية الصغر,605,383,154,229,1064,966,98
2023,1,منطقة مكة المكرمة,الأنشطة الرياضية وأنشطة التسلية والترفيه,متوسطة,25,1257,490,767,1272,1147,125
2023,1,منطقة نجران,الأنشطة الرياضية وأنشطة التسلية والترفيه,صغيرة,16,68,38,30,117,113,4
2023,1,منطقة نجران,الأنشطة الرياضية وأنشطة التسلية والترفيه,متناهية الصغر,41,22,13,9,87,81,6
2023,1,المنطقة الشرقية,الأنشطة البيطرية,صغيرة,13,65,25,40,137,129,8
2023,1,المنطقة الشرقية,الأنشطة البيطرية,متناهية الصغر,50,30,15,15,84,77,7
2023,1,منطقة الباحة,الأنشطة البيطرية,متناهية الصغر,2,1,0,1,2,2,0
2023,1,منطقة الجوف,الأنشطة البيطرية,متناهية الصغر,1,0,0,0,3,3,0
2023,1,منطقة الحدود الشمالية,الأنشطة البيطرية,متناهية الصغر,5,3,2,1,10,10,0
2023,1,منطقة الرياض,الأنشطة البيطرية,صغيرة,35,161,65,96,324,283,41
2023,1,منطقة الرياض,الأنشطة البيطرية,متناهية الصغر,83,50,17,33,144,138,6
2023,1,منطقة الرياض,الأنشطة البيطرية,متوسطة,3,89,40,49,124,115,9
2023,1,منطقة القصيم,الأنشطة البيطرية,صغيرة,3,11,9,2,10,10,0
2023,1,منطقة القصيم,الأنشطة البيطرية,متناهية الصغر,19,5,2,3,33,31,2
2023,1,منطقة القصيم,الأنشطة البيطرية,متوسطة,1,31,31,0,55,55,0
2023,1,منطقة المدينة المنورة,الأنشطة البيطرية,صغيرة,4,15,4,11,22,17,5
2023,1,منطقة المدينة المنورة,الأنشطة البيطرية,متناهية الصغر,17,2,1,1,31,30,1
2023,1,منطقة تبوك,الأنشطة البيطرية,صغيرة,2,7,1,6,17,16,1
2023,1,منطقة تبوك,الأنشطة البيطرية,متناهية الصغر,8,7,6,1,14,14,0
2023,1,منطقة جازان,الأنشطة البيطرية,متناهية الصغر,7,4,2,2,14,14,0
2023,1,منطقة حائل,الأنشطة البيطرية,صغيرة,1,1,0,1,6,6,0
2023,1,منطقة حائل,الأنشطة البيطرية,متناهية الصغر,7,0,0,0,14,13,1
2023,1,منطقة عسير,الأنشطة البيطرية,صغيرة,3,7,5,2,27,24,3
2023,1,منطقة عسير,الأنشطة البيطرية,متناهية الصغر,33,6,2,4,54,53,1
2023,1,منطقة مكة المكرمة,الأنشطة البيطرية,صغيرة,20,98,23,75,181,156,25
2023,1,منطقة مكة المكرمة,الأنشطة البيطرية,متناهية الصغر,56,23,8,15,101,96,5
2023,1,منطقة مكة المكرمة,الأنشطة البيطرية,متوسطة,1,19,6,13,45,38,7
2023,1,منطقة نجران,الأنشطة البيطرية,متناهية الصغر,11,2,1,1,17,17,0
2023,1,المنطقة الشرقية,الأنشطة الإيجارية,صغيرة,321,1097,704,393,3557,3545,12
2023,1,المنطقة الشرقية,الأنشطة الإيجارية,كبيرة,10,1204,794,410,2867,2864,3
2023,1,المنطقة الشرقية,الأنشطة الإيجارية,متناهية الصغر,1964,424,226,198,4123,4108,15
2023,1,المنطقة الشرقية,الأنشطة الإيجارية,متوسطة,39,890,651,239,2935,2929,6
2023,1,منطقة الباحة,الأنشطة الإيجارية,صغيرة,7,6,2,4,47,47,0
2023,1,منطقة الباحة,الأنشطة الإيجارية,متناهية الصغر,144,15,13,2,280,278,2
2023,1,منطقة الجوف,الأنشطة الإيجارية,صغيرة,25,22,18,4,204,204,0
2023,1,منطقة الجوف,الأنشطة الإيجارية,متناهية الصغر,603,38,23,15,1205,1194,11
2023,1,منطقة الحدود الشمالية,الأنشطة الإيجارية,صغيرة,9,32,23,9,92,92,0
2023,1,منطقة الحدود الشمالية,الأنشطة الإيجارية,متناهية الصغر,199,20,18,2,415,411,4
2023,1,منطقة الرياض,الأنشطة الإيجارية,صغيرة,1012,1460,829,631,7985,7930,55
2023,1,منطقة الرياض,الأنشطة الإيجارية,كبيرة,6,1615,1339,276,2482,2479,3
2023,1,منطقة الرياض,الأنشطة الإيجارية,متناهية الصغر,48937,2682,1289,1393,124732,124158,574
2023,1,منطقة الرياض,الأنشطة الإيجارية,متوسطة,40,1655,1178,477,2856,2846,10
2023,1,منطقة القصيم,الأنشطة الإيجارية,صغيرة,65,142,97,45,511,510,1
2023,1,منطقة القصيم,الأنشطة الإيجارية,كبيرة,1,73,62,11,278,278,0
2023,1,منطقة القصيم,الأنشطة الإيجارية,متناهية الصغر,1141,154,97,57,2612,2591,21
2023,1,منطقة القصيم,الأنشطة الإيجارية,متوسطة,4,158,124,34,473,473,0
2023,1,منطقة المدينة المنورة,الأنشطة الإيجارية,صغيرة,76,264,174,90,772,771,1
2023,1,منطقة المدينة المنورة,الأنشطة الإيجارية,متناهية الصغر,986,133,80,53,2016,2004,12
2023,1,منطقة المدينة المنورة,الأنشطة الإيجارية,متوسطة,4,151,144,7,381,381,0
2023,1,منطقة تبوك,الأنشطة الإيجارية,صغيرة,17,75,66,9,155,155,0
2023,1,منطقة تبوك,الأنشطة الإيجارية,متناهية الصغر,424,52,26,26,776,773,3
2023,1,منطقة تبوك,الأنشطة الإيجارية,متوسطة,4,74,57,17,206,206,0
2023,1,منطقة جازان,الأنشطة الإيجارية,صغيرة,22,45,34,11,235,226,9
2023,1,منطقة جازان,الأنشطة الإيجارية,متناهية الصغر,1130,73,40,33,2560,2552,8
2023,1,منطقة جازان,الأنشطة الإيجارية,متوسطة,1,37,37,0,28,28,0
2023,1,منطقة حائل,الأنشطة الإيجارية,صغيرة,43,42,30,12,304,302,2
2023,1,منطقة حائل,الأنشطة الإيجارية,متناهية الصغر,905,59,26,33,2339,2322,17
2023,1,منطقة حائل,الأنشطة الإيجارية,متوسطة,1,0,0,0,69,69,0
2023,1,منطقة عسير,الأنشطة الإيجارية,صغيرة,64,176,117,59,506,502,4
2023,1,منطقة عسير,الأنشطة الإيجارية,متناهية الصغر,1394,148,84,64,2774,2767,7
2023,1,منطقة عسير,الأنشطة الإيجارية,متوسطة,1,59,59,0,61,60,1
2023,1,منطقة مكة المكرمة,الأنشطة الإيجارية,صغيرة,219,858,589,269,2121,2099,22
2023,1,منطقة مكة المكرمة,الأنشطة الإيجارية,كبيرة,5,596,398,198,1502,1500,2
2023,1,منطقة مكة المكرمة,الأنشطة الإيجارية,متناهية الصغر,3187,417,235,182,6850,6759,91
2023,1,منطقة مكة المكرمة,الأنشطة الإيجارية,متوسطة,23,756,633,123,1265,1263,2
2023,1,منطقة نجران,الأنشطة الإيجارية,صغيرة,40,40,23,17,347,347,0
2023,1,منطقة نجران,الأنشطة الإيجارية,متناهية الصغر,1234,62,31,31,2987,2971,16
2023,1,المنطقة الشرقية,أنشطة المكاتب,صغيرة,136,766,367,399,1077,1049,28
2023,1,المنطقة الشرقية,أنشطة المكاتب,كبيرة,2,659,501,158,803,803,0
2023,1,المنطقة الشرقية,أنشطة المكاتب,متناهية الصغر,788,416,186,230,1353,1320,33
2023,1,المنطقة الشرقية,أنشطة المكاتب,متوسطة,14,707,512,195,963,948,15
2023,1,منطقة الباحة,أنشطة المكاتب,صغيرة,6,21,20,1,32,32,0
2023,1,منطقة الباحة,أنشطة المكاتب,متناهية الصغر,43,16,10,6,75,75,0
2023,1,منطقة الجوف,أنشطة المكاتب,صغيرة,5,9,4,5,35,35,0
2023,1,منطقة الجوف,أنشطة المكاتب,متناهية الصغر,88,22,12,10,175,171,4
2023,1,منطقة الحدود الشمالية,أنشطة المكاتب,صغيرة,3,5,0,5,18,18,0
2023,1,منطقة الحدود الشمالية,أنشطة المكاتب,متناهية الصغر,50,9,5,4,99,99,0
2023,1,منطقة الرياض,أنشطة المكاتب,صغيرة,542,3306,1403,1903,4338,4040,298
2023,1,منطقة الرياض,أنشطة المكاتب,كبيرة,12,4894,2658,2236,3012,2739,273
2023,1,منطقة الرياض,أنشطة المكاتب,متناهية الصغر,2317,1300,606,694,3941,3799,142
2023,1,منطقة الرياض,أنشطة المكاتب,متوسطة,47,2182,1003,1179,2178,2014,164
2023,1,منطقة القصيم,أنشطة المكاتب,صغيرة,18,70,37,33,237,237,0
2023,1,منطقة القصيم,أنشطة المكاتب,متناهية الصغر,238,78,48,30,403,402,1
2023,1,منطقة القصيم,أنشطة المكاتب,متوسطة,1,0,0,0,55,54,1
2023,1,منطقة المدينة المنورة,أنشطة المكاتب,صغيرة,33,171,105,66,250,244,6
2023,1,منطقة المدينة المنورة,أنشطة المكاتب,متناهية الصغر,318,108,56,52,571,541,30
2023,1,منطقة المدينة المنورة,أنشطة المكاتب,متوسطة,1,70,47,23,116,98,18
2023,1,منطقة تبوك,أنشطة المكاتب,صغيرة,10,46,25,21,73,63,10
2023,1,منطقة تبوك,أنشطة المكاتب,متناهية الصغر,156,41,12,29,262,259,3
2023,1,منطقة تبوك,أنشطة المكاتب,متوسطة,1,26,15,11,33,27,6
2023,1,منطقة جازان,أنشطة المكاتب,صغيرة,5,17,9,8,34,34,0
2023,1,منطقة جازان,أنشطة المكاتب,متناهية الصغر,138,34,13,21,269,265,4
2023,1,منطقة حائل,أنشطة المكاتب,صغيرة,5,24,9,15,44,44,0
2023,1,منطقة حائل,أنشطة المكاتب,متناهية الصغر,186,38,15,23,337,329,8
2023,1,منطقة عسير,أنشطة المكاتب,صغيرة,20,57,32,25,125,123,2
2023,1,منطقة عسير,أنشطة المكاتب,متناهية الصغر,305,85,47,38,545,543,2
2023,1,منطقة عسير,أنشطة المكاتب,متوسطة,1,25,18,7,30,30,0
2023,1,منطقة مكة المكرمة,أنشطة المكاتب,صغيرة,293,1485,692,793,2329,2172,157
2023,1,منطقة مكة المكرمة,أنشطة المكاتب,كبيرة,5,3053,1928,1125,1138,1078,60
2023,1,منطقة مكة المكرمة,أنشطة المكاتب,متناهية الصغر,1546,666,312,354,2803,2660,143
2023,1,منطقة مكة المكرمة,أنشطة المكاتب,متوسطة,27,1164,702,462,1314,1256,58
2023,1,منطقة نجران,أنشطة المكاتب,صغيرة,3,6,3,3,13,13,0
2023,1,منطقة نجران,أنشطة المكاتب,متناهية الصغر,104,25,11,14,185,185,0
2023,1,المنطقة الشرقية,التعدين,صغيرة,56,188,105,83,829,828,1
2023,1,المنطقة الشرقية,التعدين,كبيرة,3,1030,946,84,2199,2199,0
2023,1,المنطقة الشرقية,التعدين,متناهية الصغر,96,71,46,25,172,171,1
2023,1,المنطقة الشرقية,التعدين,متوسطة,11,346,224,122,683,680,3
2023,1,منطقة الباحة,التعدين,صغيرة,3,11,2,9,39,39,0
2023,1,منطقة الباحة,التعدين,متناهية الصغر,7,6,4,2,12,12,0
2023,1,منطقة الجوف,التعدين,صغيرة,2,12,9,3,55,55,0
2023,1,منطقة الجوف,التعدين,متناهية الصغر,12,8,7,1,21,21,0
2023,1,منطقة الحدود الشمالية,التعدين,صغيرة,3,7,5,2,19,19,0
2023,1,منطقة الحدود الشمالية,التعدين,متناهية الصغر,7,3,2,1,22,22,0
2023,1,منطقة الحدود الشمالية,التعدين,متوسطة,2,125,115,10,119,119,0
2023,1,منطقة الرياض,التعدين,صغيرة,151,553,303,250,1898,1893,5
2023,1,منطقة الرياض,التعدين,كبيرة,6,380,292,88,1822,1822,0
2023,1,منطقة الرياض,التعدين,متناهية الصغر,295,196,114,82,539,536,3
2023,1,منطقة الرياض,التعدين,متوسطة,28,746,390,356,1834,1831,3
